FirstName,LastName,TransactionDate,Product,Price,Region,Segment
John,Wilson,2021-11-28,Laptop,,,Price-Sensitive
James,Johnson,2021-12-01,Tablet,731.61,Florida,Frequent Buyer
Emily,Miller,2021-12-01,Tablet,395.21,Michigan,Price-Sensitive
James,Martinez,2021-12-01,Tablet,424.24,Georgia,Occasional Buyer
Olivia,Martinez,2021-12-01,Headphones,243.79,New York,Frequent Buyer
Emily,Miller,2021-12-01,Laptop,1234.27,Michigan,Price-Sensitive
Michael,Williams,2021-12-01,Laptop,1602.61,Illinois,Price-Sensitive
Emily,Johnson,2021-12-02,Smartwatch,740.73,Michigan,Occasional Buyer
Michael,Wilson,2021-12-02,Laptop,1186.65,,
Sophia,Johnson,2021-12-02,Laptop,973.67,Michigan,Occasional Buyer
John,Smith,2021-12-02,Tablet,,Georgia,
Daniel,Brown,2021-12-02,Tablet,441.92,New York,Occasional Buyer
Michael,Williams,2021-12-02,Laptop,1406.3,Ohio,Frequent Buyer
Daniel,Brown,2021-12-02,Laptop,1397.81,New York,Occasional Buyer
Emily,Smith,2021-12-02,Smartwatch,496.77,Ohio,Frequent Buyer
Emily,Smith,2021-12-03,Smartwatch,300.91,Ohio,Frequent Buyer
Sarah,Jones,2021-12-03,Tablet,653.85,Texas,Frequent Buyer
James,Johnson,2021-12-03,Smartwatch,541.84,Florida,Frequent Buyer
Michael,Williams,2021-12-03,Smartwatch,671.08,Illinois,Price-Sensitive
Michael,Jones,2021-12-03,Smartwatch,437.29,Georgia,Price-Sensitive
Olivia,Martinez,2021-12-03,Laptop,1615.12,Illinois,Frequent Buyer
James,Smith,2021-12-03,Headphones,60.72,Georgia,Price-Sensitive
Michael,Wilson,2021-12-03,Tablet,1140.94,Georgia,Frequent Buyer
Sophia,Jones,2021-12-03,Smartwatch,723.27,California,Frequent Buyer
Daniel,Garcia,2021-12-03,Tablet,531.99,Texas,Premium Buyer
Daniel,Smith,2021-12-04,Tablet,402.01,New York,Occasional Buyer
Michael,Wilson,2021-12-04,Smartwatch,366.46,Georgia,Frequent Buyer
Emily,Wilson,2021-12-04,Tablet,356.87,Texas,Price-Sensitive
Sarah,Jones,2021-12-04,Tablet,828.2,New York,Price-Sensitive
John,Brown,2021-12-04,Smartwatch,260.54,Ohio,Premium Buyer
John,Williams,2021-12-04,Tablet,757.51,California,Occasional Buyer
Emily,Smith,2021-12-04,Smartphone,1439.75,Ohio,Frequent Buyer
Emily,Brown,2021-12-04,Smartphone,1196.42,Illinois,Frequent Buyer
Daniel,Smith,2021-12-05,Tablet,647.73,New York,Price-Sensitive
Emily,Davis,2021-12-05,Laptop,1564.23,Illinois,Premium Buyer
David,Martinez,2021-12-05,Smartphone,553.49,Florida,Occasional Buyer
David,Martinez,2021-12-05,Smartphone,1506.28,,
James,Smith,2021-12-05,Smartwatch,467.37,Georgia,Price-Sensitive
John,Johnson,2021-12-06,Headphones,218.91,California,Price-Sensitive
Sophia,Jones,2021-12-06,Headphones,,,Frequent Buyer
Olivia,Martinez,2021-12-06,Smartwatch,856.44,New York,Frequent Buyer
Emily,Smith,2021-12-06,Laptop,1380.99,Michigan,Occasional Buyer
Emily,Garcia,2021-12-06,Laptop,2822.45,New York,Frequent Buyer
John,Smith,2021-12-06,Smartwatch,367.6,Georgia,Price-Sensitive
Michael,Davis,2021-12-06,Smartwatch,290.92,Georgia,Premium Buyer
David,Martinez,2021-12-07,Laptop,2238.02,Florida,Occasional Buyer
Olivia,Wilson,2021-12-07,Laptop,1146.46,Texas,Occasional Buyer
James,Martinez,2021-12-07,Laptop,1334.01,Georgia,Occasional Buyer
Daniel,Brown,2021-12-07,Smartphone,537.39,New York,Occasional Buyer
Sarah,Jones,2021-12-07,Smartwatch,216.93,New York,Price-Sensitive
Olivia,Smith,2021-12-07,Smartphone,817.75,New York,Occasional Buyer
Olivia,Smith,2021-12-07,Smartwatch,509.74,New York,Occasional Buyer
Sarah,Jones,2021-12-07,Laptop,1512.11,New York,Price-Sensitive
Sarah,Williams,2021-12-07,Smartphone,1216.93,California,Price-Sensitive
Daniel,Smith,2021-12-08,Headphones,242.73,New York,Occasional Buyer
David,Williams,2021-12-08,Smartphone,1170.34,Ohio,Price-Sensitive
Daniel,Garcia,2021-12-08,Laptop,2176.14,Texas,Premium Buyer
Sarah,Brown,2021-12-08,Laptop,2302.97,New York,Frequent Buyer
Emily,Miller,2021-12-08,Laptop,1380.76,Michigan,Price-Sensitive
James,Davis,2021-12-08,Headphones,,,Frequent Buyer
John,Johnson,2021-12-08,Headphones,73.17,California,Price-Sensitive
Emily,Davis,2021-12-09,Headphones,169.39,Illinois,Premium Buyer
Emily,Garcia,2021-12-09,Tablet,465.56,New York,Frequent Buyer
Emma,Martinez,2021-12-10,Headphones,370.73,Illinois,Frequent Buyer
Emily,Miller,2021-12-10,Tablet,1041.94,Michigan,Price-Sensitive
Sarah,Brown,2021-12-10,Headphones,293.02,Texas,Premium Buyer
Michael,Williams,2021-12-10,Smartphone,963.14,Illinois,Price-Sensitive
Sophia,Johnson,2021-12-10,Headphones,202.03,Michigan,Occasional Buyer
Olivia,Smith,2021-12-10,Headphones,386.57,New York,Occasional Buyer
Sarah,Brown,2021-12-11,Smartphone,790.23,New York,Frequent Buyer
Emma,Garcia,2021-12-11,Smartwatch,621.1,Georgia,Frequent Buyer
Olivia,Miller,2021-12-11,Headphones,191.68,New York,Frequent Buyer
Olivia,Martinez,2021-12-11,Tablet,1141.67,Illinois,
Sophia,Miller,2021-12-11,Laptop,2197.57,Florida,Premium Buyer
James,Martinez,2021-12-12,Laptop,1554.64,Georgia,Occasional Buyer
Sarah,Jones,2021-12-12,Tablet,963.3,Texas,Frequent Buyer
Michael,Smith,2021-12-12,Tablet,819.09,Illinois,Occasional Buyer
James,Martinez,2021-12-12,Laptop,1309.83,Georgia,Occasional Buyer
Daniel,Martinez,2021-12-12,Smartphone,598.27,Michigan,Price-Sensitive
Daniel,Smith,2021-12-13,Smartwatch,267.1,New York,Frequent Buyer
Daniel,Martinez,2021-12-13,Smartphone,617.87,Michigan,Price-Sensitive
Daniel,Williams,2021-12-13,Smartphone,1467.36,Illinois,Premium Buyer
Daniel,Brown,2021-12-13,Smartwatch,223.46,New York,Occasional Buyer
James,Davis,2021-12-13,Headphones,169.45,Georgia,Frequent Buyer
James,Martinez,2021-12-13,Smartphone,1138.2,Georgia,Occasional Buyer
Sophia,Davis,2021-12-13,Headphones,110.85,California,Frequent Buyer
John,Brown,2021-12-14,Smartphone,1915.15,Ohio,Premium Buyer
Sarah,Jones,2021-12-14,Smartphone,952.75,Texas,Frequent Buyer
Emma,Martinez,2021-12-14,Headphones,69.78,Illinois,Frequent Buyer
Olivia,Martinez,2021-12-14,Headphones,361.23,New York,Frequent Buyer
James,Jones,2021-12-14,Tablet,328.8,New York,Price-Sensitive
Sarah,Garcia,2021-12-15,Smartwatch,175.39,Michigan,Price-Sensitive
Sophia,Jones,2021-12-15,Laptop,2728.53,California,Frequent Buyer
Michael,Williams,2021-12-15,Smartwatch,544.27,Ohio,Frequent Buyer
Emily,Davis,2021-12-15,,,Illinois,Premium Buyer
Emily,Smith,2021-12-15,Smartwatch,218.26,Ohio,Frequent Buyer
Emma,Garcia,2021-12-15,Smartwatch,700.43,Georgia,Frequent Buyer
Sophia,Davis,2021-12-16,Laptop,914.11,California,Frequent Buyer
Michael,Williams,2021-12-16,Tablet,,,Frequent Buyer
Emma,Martinez,2021-12-16,Laptop,1909.39,Illinois,Frequent Buyer
Daniel,Brown,2021-12-16,Tablet,722.34,New York,Occasional Buyer
John,Smith,2021-12-16,Laptop,1434.21,Georgia,Price-Sensitive
Emily,Smith,2021-12-17,Headphones,137.61,Ohio,Frequent Buyer
Emma,Martinez,2021-12-17,Tablet,540.61,Illinois,Frequent Buyer
Olivia,Martinez,2021-12-17,Laptop,1758.55,Illinois,Frequent Buyer
John,Martinez,2021-12-17,Headphones,233.12,Florida,Price-Sensitive
John,Brown,2021-12-17,Smartwatch,540.29,Ohio,Premium Buyer
James,Johnson,2021-12-17,,1057.66,Florida,Frequent Buyer
Michael,Wilson,2021-12-17,Laptop,2454.77,Georgia,Frequent Buyer
David,Brown,2021-12-17,Laptop,1523.13,Georgia,Premium Buyer
Michael,Williams,2021-12-18,Laptop,1331.91,Illinois,Price-Sensitive
Emily,Garcia,2021-12-18,,820.53,New York,Frequent Buyer
Emma,Martinez,2021-12-18,Laptop,2613.3,Illinois,Frequent Buyer
James,Davis,2021-12-18,Tablet,754.85,Georgia,Frequent Buyer
Sarah,Jones,2021-12-18,Tablet,359.93,New York,Price-Sensitive
Olivia,Martinez,2021-12-18,Smartwatch,629.0,,
Olivia,Wilson,2021-12-19,,137.39,New York,Premium Buyer
John,Smith,2021-12-19,Tablet,881.96,Georgia,Price-Sensitive
John,Miller,2021-12-19,Headphones,277.26,Florida,Price-Sensitive
Michael,Smith,2021-12-19,Tablet,982.58,Illinois,Occasional Buyer
Daniel,Garcia,2021-12-19,Laptop,3374.89,Texas,Premium Buyer
James,Davis,2021-12-19,Laptop,2330.89,Georgia,Frequent Buyer
Michael,Williams,2021-12-19,Headphones,349.08,Illinois,Premium Buyer
Michael,Williams,2021-12-19,Headphones,254.25,Illinois,Premium Buyer
Olivia,Wilson,2021-12-19,Tablet,398.82,Texas,Occasional Buyer
Emily,Johnson,2021-12-19,Laptop,1346.9,Michigan,Occasional Buyer
Sarah,Garcia,2021-12-20,Smartphone,953.26,Michigan,Price-Sensitive
Michael,Wilson,2021-12-20,Tablet,,,Occasional Buyer
Michael,Jones,2021-12-20,Headphones,174.35,Georgia,Price-Sensitive
Emily,Garcia,2021-12-20,Smartwatch,,New York,
Sarah,Jones,2021-12-21,Tablet,457.69,Texas,Frequent Buyer
Emily,Martinez,2021-12-21,Laptop,906.02,New York,Price-Sensitive
Sarah,Brown,2021-12-21,Smartphone,1572.18,New York,Frequent Buyer
Michael,Davis,2021-12-21,Headphones,367.94,Ohio,Occasional Buyer
James,Johnson,2021-12-21,Smartwatch,161.8,Florida,Frequent Buyer
John,Smith,2021-12-21,Headphones,153.91,Georgia,Price-Sensitive
John,Smith,2021-12-21,Headphones,203.17,Georgia,Price-Sensitive
Michael,Wilson,2021-12-22,Headphones,393.06,Georgia,Frequent Buyer
Sarah,Brown,2021-12-22,Smartwatch,393.81,New York,Frequent Buyer
John,Brown,2021-12-22,Headphones,226.34,Ohio,Premium Buyer
John,Johnson,2021-12-22,Smartwatch,638.44,California,Price-Sensitive
Sarah,Brown,2021-12-22,Smartphone,1314.94,Texas,Premium Buyer
James,Smith,2021-12-22,Headphones,191.59,Georgia,Price-Sensitive
David,Williams,2021-12-23,Smartphone,628.89,California,Price-Sensitive
Sophia,Williams,2021-12-23,Headphones,74.73,New York,Frequent Buyer
Michael,Davis,2021-12-23,Laptop,1422.48,Ohio,Occasional Buyer
Michael,Williams,2021-12-23,Headphones,248.64,Ohio,Frequent Buyer
Emma,Martinez,2021-12-23,Headphones,314.65,Illinois,Frequent Buyer
Sarah,Jones,2021-12-23,Smartphone,1210.81,Texas,Frequent Buyer
James,Miller,2021-12-23,Smartphone,1072.15,Illinois,Frequent Buyer
James,Miller,2021-12-23,Tablet,763.43,Illinois,Frequent Buyer
Michael,Wilson,2021-12-23,Smartphone,1382.53,Georgia,Frequent Buyer
John,Smith,2021-12-23,Laptop,1864.35,Georgia,Price-Sensitive
Emily,Brown,2021-12-24,Smartphone,1593.56,Illinois,Frequent Buyer
Emily,Smith,2021-12-24,Tablet,786.99,Michigan,Occasional Buyer
Sophia,Johnson,2021-12-24,Laptop,1907.32,Michigan,Occasional Buyer
Michael,Jones,2021-12-25,Laptop,1613.18,Georgia,Price-Sensitive
Sarah,Brown,2021-12-25,Smartphone,1603.66,New York,Frequent Buyer
Emily,Martinez,2021-12-25,Laptop,2146.57,New York,Price-Sensitive
Olivia,Miller,2021-12-25,Headphones,161.96,New York,Frequent Buyer
James,Johnson,2021-12-25,Headphones,164.24,Florida,Frequent Buyer
James,Davis,2021-12-25,Tablet,894.53,Georgia,Frequent Buyer
Michael,Jones,2021-12-25,Smartwatch,404.56,Georgia,Price-Sensitive
James,Miller,2021-12-25,Tablet,999.68,Illinois,Frequent Buyer
Daniel,Martinez,2021-12-25,Headphones,,Michigan,
Daniel,Garcia,2021-12-25,,202.43,Texas,Premium Buyer
John,Johnson,2021-12-25,Tablet,517.23,California,Price-Sensitive
Emily,Brown,2021-12-26,Smartphone,1061.82,Illinois,Frequent Buyer
Daniel,Brown,2021-12-26,Laptop,1642.57,New York,Occasional Buyer
Michael,Jones,2021-12-26,Smartphone,1035.49,Georgia,Price-Sensitive
Daniel,Williams,2021-12-26,Tablet,625.86,Illinois,Price-Sensitive
Sophia,Wilson,2021-12-26,Tablet,703.58,California,Occasional Buyer
Emily,Garcia,2021-12-26,Tablet,1143.19,New York,Frequent Buyer
Sarah,Brown,2021-12-27,Laptop,2215.56,New York,Frequent Buyer
Sarah,Jones,2021-12-27,Smartwatch,386.89,New York,Price-Sensitive
Daniel,Williams,2021-12-27,Smartphone,804.22,Michigan,Price-Sensitive
Sophia,Wilson,2021-12-27,Laptop,1634.46,Texas,Premium Buyer
James,Miller,2021-12-27,Smartwatch,743.63,Illinois,Frequent Buyer
Olivia,Wilson,2021-12-27,Smartwatch,619.7,New York,Premium Buyer
Olivia,Wilson,2021-12-27,Tablet,412.35,Texas,Occasional Buyer
Sophia,Davis,2021-12-28,Smartwatch,553.23,California,Frequent Buyer
James,Smith,2021-12-28,Laptop,1609.78,Georgia,Price-Sensitive
John,Wilson,2021-12-28,Smartphone,988.35,New York,Price-Sensitive
Daniel,Garcia,2021-12-28,Smartwatch,476.06,Texas,Premium Buyer
John,Smith,2021-12-28,Laptop,2064.08,Georgia,Price-Sensitive
Olivia,Martinez,2021-12-28,Headphones,191.57,New York,Frequent Buyer
Michael,Williams,2021-12-28,Tablet,648.15,Illinois,Premium Buyer
Emily,Davis,2021-12-28,Headphones,230.73,Illinois,Premium Buyer
James,Jones,2021-12-28,Headphones,68.98,New York,Price-Sensitive
Olivia,Miller,2021-12-28,Tablet,576.76,New York,Frequent Buyer
Olivia,Wilson,2021-12-28,Laptop,2128.38,New York,Premium Buyer
Daniel,Williams,2021-12-28,Laptop,1402.09,Michigan,Price-Sensitive
Sarah,Williams,2021-12-28,Headphones,266.33,California,Price-Sensitive
James,Jones,2021-12-28,Smartphone,1113.21,New York,Price-Sensitive
